zinc_id,smiles
ZINC000003830407,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1
ZINC000003830846,O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1F
ZINC000003842798,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2
ZINC000003794575,OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCC[C@@H]4O)ncnc32)[C@H](O)[C@@H]1O
ZINC000000538015,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1
ZINC000000598255,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2
ZINC000000537989,CN(Cc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2c3c(cccc13)C(N)=N2
ZINC000000538484,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1
ZINC000003816934,O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1
ZINC000001484406,N[C@@H](Cc1c[nH]oc1=O)C(=O)O
ZINC000001999423,O=C1CC2(CCCC2)CC(=O)N1CCNC[C@@H]1COc2ccccc2O1
ZINC000000004776,Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)[C@@H](C)N
ZINC000001703459,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1
ZINC000037246129,CN1C(=O)CN2CCc3ccccc3[C@H]2c2cc(Cl)ccc21
ZINC000001699444,CCCCCc1ccccc1
ZINC000079016947,O=C(NC1CCNCC1)[C@H]1CC[C@H]2CN1C(=O)N2OS(=O)(=O)O
ZINC000001648311,CCOC(=O)CCCC(=O)OCC
ZINC000004215363,O=C(CN1CCCC1)NC1[C@@H](c2ccccc2)[C@@H]1c1ccccc1
ZINC000000000112,CCCC(=O)c1cc(F)ccc1OC[C@H](O)CNC(C)(C)C
ZINC000004215106,CC(=O)Nc1c(Br)c(C(=O)O)c(Br)c(C(=O)NCCO)c1Br
ZINC000004215142,CCCCc1ccc(Nc2ncccc2C(=O)O)cc1
ZINC000004215237,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1
ZINC000000000776,CO[C@@H]1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1
ZINC000011525628,Clc1ccc([C@H](Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1
ZINC000011535892,CC[C@@]1(c2ccncc2)CCC(=O)NC1=O
ZINC000006920405,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
ZINC000000001204,CC(C)(N)Cc1ccccc1Cl
ZINC000003786875,COc1cc(C(=O)N(C(C)C)C(C)C)ccc1OCCCCCOc1ccc(C(=N)N)cc1
ZINC000003775143,CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
ZINC000005159135,C#CCN1CC(=O)N(COC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)C1=O
ZINC000005159050,C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O
ZINC000005029097,C=C(C)[C@H]1CC[C@@]2(C)CC[C@H](O)C(C)=C2C1
ZINC000004474617,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
ZINC000005029095,C=C(C)[C@H]1CC[C@]2(C)CC[C@H](O)C(C)=C2C1
ZINC000004214166,C=C[C@]1(C)C[C@@H](OC(=O)CO)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
ZINC000004217197,C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C
ZINC000003598309,C#C[C@@](C)(OC[C@H](COCC(C)C)N1CCCC1)c1ccccc1
ZINC000003598307,C#C[C@](C)(OC[C@@H](COCC(C)C)N1CCCC1)c1ccccc1
ZINC000003598311,C#C[C@@](C)(OC[C@@H](COCC(C)C)N1CCCC1)c1ccccc1
ZINC000004626710,C=C[C@H]1CNCC[C@@H]1CCC(=O)c1ccnc2ccc(OC)cc12
ZINC000005159145,C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@H](C=C(C)C)C2(C)C)C1=O
ZINC000005159038,C#CCN1CC(=O)N(COC(=O)[C@H]2[C@@H](C=C(C)C)C2(C)C)C1=O
ZINC000005193039,C=CCC1(CC=C)C(=O)NC(=O)NC1=O
ZINC000003937363,c1cncc(N2CC[C@@]3(CCCN3)C2)c1
ZINC000004098184,C=C(CO)C(=O)O[C@@H]1CC(=C)[C@H]2C[C@H](O)C(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]12
ZINC000004098181,C=C(CO)C(=O)O[C@H]1CC(=C)[C@H]2C[C@H](O)C(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@H]12
ZINC000003803653,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](OC(=O)CCN(C)C)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C
ZINC000004098182,C=C(CO)C(=O)O[C@@H]1CC(=C)[C@H]2C[C@H](O)C(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@H]12
ZINC000003873878,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12
ZINC000004098183,C=C(CO)C(=O)O[C@H]1CC(=C)[C@H]2C[C@H](O)C(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]12
ZINC000004217557,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
ZINC000004215160,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1
ZINC000252677607,C[N@+]12CCCC[C@@H]1CCC(=C(c1cccs1)c1cccs1)C2
ZINC000253387946,CC[N@+]1(C)CCC[C@@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
ZINC000253387948,CC[N@@+]1(C)CCC[C@@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
ZINC000253610676,CCN(CC)CCCOC(=O)[C@@]1(c2ccccc2)C[C@H]2CC[C@H]1C2
ZINC000254042528,C[N@+]1([O-])[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2
ZINC000254110960,CO[C@H]1C[C@H](O[C@@H]2C(C)=CC[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OCC(=CC=C[C@@H]2C)[C@@]34O)O[C@@H](C)[C@@H]1O
ZINC000254132401,C[N@@+]1(CCF)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
ZINC000097150290,CSCCCNC1CCN(C)CC1
ZINC000253387947,CC[N@+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
ZINC000253387949,CC[N@@+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
ZINC000253610675,CCN(CC)CCCOC(=O)[C@]1(c2ccccc2)C[C@H]2CC[C@H]1C2
ZINC000253617893,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
ZINC000254043040,C[N@@+]1([O-])[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2
ZINC000254113530,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)CC=CC=C[C@H](OC(C)=O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)OC(C)=O
ZINC000254132402,C[N@+]1(CCF)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
ZINC000254194002,CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](O)CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)OC(=O)CC
ZINC000000000021,C=CC[C@H]1CN(C)CC[C@@]1(OC(=O)CC)c1ccccc1
ZINC000000000216,CCN(CC)[C@@H](C)C=C(c1cccs1)c1cccs1
ZINC000000000245,Cc1cccc(C)c1NC(=O)[C@@H]1CCCCN1CCO
ZINC000000000273,CC[C@@H](N)[C@@H](O)c1ccc(O)c(O)c1
ZINC000000000288,NC(=O)c1ccccc1OCC(=O)OC[C@@H]1CCCO1
ZINC000000000298,C[C@H]1NC(=O)CO[C@@H]1c1ccccc1
ZINC000000000306,O[C@H](CNc1ncccn1)c1ccccc1
ZINC000000000375,CC[C@](O)(COC(N)=O)c1ccccc1
ZINC000000000529,COc1ccc(C[C@@H](C)NC[C@@H](O)c2cc(N)cc(CO)c2)cc1
ZINC000000000604,CCC(=O)N(c1ccccc1)[C@H](C)CN1CCCCC1
ZINC000000000710,O=C1c2cc(Cl)ccc2O[C@@H]2CCON12
ZINC000000000240,O=C1[C@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO
ZINC000000000272,CCN(C)[C@@H](C)C=C(c1cccs1)c1cccs1
ZINC000000000282,CCc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
ZINC000000000297,CC(C)(Oc1ccc([C@H](O)c2ccc(Cl)cc2)cc1)C(=O)O
ZINC000000000488,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
ZINC000000000617,C/N=C(\S)[C@@]1(c2ccccn2)CCCS1
ZINC000000000745,CC(C)(C)c1ccc(OC[C@H](O)COc2ccc(C(=O)O)cc2)cc1
ZINC000003784065,CCOP(=O)(OCC)[C@H](C)NC(=O)N(CCCl)N=O
ZINC000003785287,C/C(=C\c1ccc(CO)cc1)c1ccc2c(c1)C(C)(C)[C@H](O)CC2(C)C
ZINC000000001529,Cc1ccc(S(=O)(=O)/N=C(\O)NC2CCCCCC2)cc1
ZINC000000000987,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1
ZINC000000000994,Cc1ncc(C[n+]2csc(CCCl)c2C)c(N)n1
ZINC000000001020,CN(C)C(=O)Oc1ccc[n+](Cc2ccccc2)c1
ZINC000000001095,NC(=O)CN1Cc2ccccc2OC1=O
ZINC000000001162,NC(=O)C1c2ccccc2C=Cc2ccccc21
ZINC000000001434,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
ZINC000000001443,COP(=S)(OC)Oc1ccc(SC)c(C)c1
ZINC000000001480,Cc1ccc(F)cc1NC1=NCCN1
ZINC000000001515,O=S(=O)(/N=C(\O)NC1CCCCC1)c1ccc2c(c1)CCC2
ZINC000000001563,c1cc2c(c(NC3=NCCN3)c1)CCC2
ZINC000000001564,Cn1cc2c(NC3=NCCN3)cccc2n1
ZINC000000001659,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
ZINC000000001780,C1=C(CC2=NCCN2)CCc2ccccc21
ZINC000000001796,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCc1cccnc1
ZINC000000001812,O=C(O)c1ccc(/C=C/c2ccc([N+](=O)[O-])o2)cc1
ZINC000000001873,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1
ZINC000000002079,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2)cc1
ZINC000000002110,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1C
ZINC000000002148,C[N+](C)(CCOc1ccccc1)Cc1cccs1
ZINC000000002259,Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C
ZINC000000004010,CC(C)N[C@H]1CCn2c(=O)[nH]c3cccc(c32)[C@@H]1O
ZINC000000004354,Cc1cc2c(OC[C@H](O)CNC(C)C)cccc2[nH]1
ZINC000000005824,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br
ZINC000000013347,CCC(=O)N(c1ccccn1)[C@H](C)CN1CCCCC1
ZINC000000014006,CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@H]1O
ZINC000019363525,C[C@H](O)CN(CCN(C[C@H](C)O)C[C@@H](C)O)C[C@@H](C)O
ZINC000019364667,OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
ZINC000019366089,OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
ZINC000002012303,COc1ccc(CC/N=C2\CCCN2C)cc1OC
ZINC000002014184,C[C@@H](CCc1ccc(O)cc1)NC[C@H](O)c1ccc(O)cc1
ZINC000002015538,CCCCC[C@H](C)N
ZINC000002014160,Cc1cc2c(s1)CC[C@H](CN[C@H]1CC[C@H](Oc3ccccc3)[C@H]1O)C2=O
ZINC000001851370,CC[C@@]1(CC(=O)O)OC[C@H](Cc2ccccc2)c2c1[nH]c1ccccc21
ZINC000001846252,O=C(O)[C@@H]1CCSCN1
ZINC000001853733,O=C(O)[C@]1(CCCCCc2ccc(Cl)cc2)CO1
ZINC000001846288,CC(C)[C@@H]1Cc2ccc([C@H](C)C(=O)O)cc2C1
ZINC000000000626,O=C1CCCC[C@@H]1CN1CCCCC1
ZINC000072266899,O=c1n(C[C@H]2CO2)c(=O)n(C[C@@H]2CO2)n1C[C@H]1CO1
ZINC000072266900,O=c1n(C[C@@H]2CO2)c(=O)n(C[C@@H]2CO2)n1C[C@H]1CO1
ZINC000072266267,CN[C@H](C[C@H](O)C1=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@@H]2[C@@H]1C)S[C@@H]1CCNC1
ZINC000072266270,O=C(CN1CC[C@H](c2ccc(F)cc2)[C@@H](COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1
ZINC000072266964,CNCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](CC(C)C)C(=O)NC(C)(C)C)C(C)(C)C
ZINC000073310506,C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4nc(cc5[nH]c(cc1[nH]2)c(C)c5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C
ZINC000031319586,OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000017322470,O=c1c(I)c[nH]cc1I
ZINC000005196905,CC(=O)NCC1(c2ccccc2)CCN(C[C@H]2COc3ccccc3O2)CC1
ZINC000031297691,CN(CC[C@H]1c2ccccc2COc2ccccc21)C[C@@H](O)COc1ccccc1
ZINC000031298040,COc1nc(C)ccc1CN1C[C@H]1C#N
ZINC000031297714,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccnc1SC
ZINC000031297724,COc1ccc(CCNC[C@H](O)COc2ccc(OCC(C)=O)c3c2CCC(=O)N3)cc1OC
ZINC000031297738,O=C1CC[C@H]2NCCc3c2n1c1ccc(Cl)cc31
ZINC000031297745,CCN1CCc2c3n(c4ccccc24)C(C(=O)OC)=CC[C@H]31
ZINC000031297751,Clc1cccc(Cl)c1N(C1=NCCN1)[C@H]1CCCCO1
ZINC000031298027,COc1ccccc1N1CCN(C[C@H](O)c2ccc(O)c(O)c2)CC1
ZINC000004353160,O=C(CO)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
ZINC000004353300,S=c1[nH]cnc2[nH]ncc12
ZINC000000900663,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)O[C@@H](C#N)c1ccc(F)c(Oc2ccccc2)c1
ZINC000000001581,Cc1cc(OCCN(C)C)c(C(C)C)cc1OC(=O)OC(C)C
ZINC000000001626,Cc1cccc(Nc2cc(Cl)nc(N(C)C)n2)c1C
ZINC000000607940,COc1ccc(-c2nc(C(F)(F)F)sc2-c2ccc(OC)cc2)cc1
ZINC000000002122,CN(C)CCn1nc(Cc2ccccc2)c2ccccc2c1=O
ZINC000001800183,Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@@H]1N2
ZINC000001833029,CCOc1ccc(C(=O)OCCN(CC)CC)cc1
ZINC000000901097,O[C@@H]1CCc2ccccc21
ZINC000000000784,CC[C@@]1(c2ccccc2)CNC(=S)c2ccccc21
ZINC000000001198,Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1
ZINC000000608048,O[C@H](CCl)CN1CC[N+]2(CC1)CC[N+]1(CCN(C[C@H](O)CCl)CC1)CC2
ZINC000011592819,O=C(O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO
ZINC000000001657,C=C(C#N)C(=O)OC
ZINC000000402865,COc1cc(C[C@H](C)N)c(OC)cc1Br
ZINC000095626153,CC/C=C/C/C=C/C/C=C/C[C@H](O)/C=C/C=C/CCCC(=O)O
ZINC000095629546,C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H](C)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
ZINC000095938301,C1=C\COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1
ZINC000095628284,O=S(=O)(c1ccc(N[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)S(=O)(=O)O)cc1)c1ccc(N[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)S(=O)(=O)O)cc1
ZINC000095920747,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1
ZINC000000265747,Nc1ccc(-c2ccc(N)cc2)cc1
ZINC000000394465,CC[C@@H](C)[C@@H](C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1
ZINC000000403036,COc1ccc(C[C@@H](C)N)cc1
ZINC000001587831,CCCCC[C@@H](C)N
ZINC000001587862,CCCCCOS(=O)(=O)O
ZINC000001616230,Nc1ccn([C@H]2CS[C@H](CO)O2)c(=O)n1
ZINC000035982583,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)cc1
ZINC000036126886,CCCCCCCCCCCC[C@@](C#N)(CCCN(C)CCc1ccccc1)c1ccccc1
ZINC000036338585,CCCCCCCCCCCCCC[C@]1(C(=O)O)CO1
ZINC000036378557,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O[C@H]1OC(=O)c2ccccc21
ZINC000036385313,CCOC(=O)O[C@@H](C)OC(=O)[C@H]1N2C(=O)[C@H](NC(=O)[C@H](N)c3ccccc3)[C@@H]2SC1(C)C
ZINC000036385315,CCOC(=O)O[C@@H](C)OC(=O)[C@@H]1N2C(=O)[C@H](NC(=O)[C@H](N)c3ccccc3)[C@@H]2SC1(C)C
ZINC000035930738,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2
ZINC000036046324,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1
ZINC000036242168,O=C(O)C1=Cc2sc(Cn3ccnc3)cc2CC1
ZINC000036378558,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O[C@@H]1OC(=O)c2ccccc21
ZINC000036385314,CCOC(=O)O[C@H](C)OC(=O)[C@H]1N2C(=O)[C@H](NC(=O)[C@H](N)c3ccccc3)[C@@H]2SC1(C)C
ZINC000036387477,CN1C(=O)CN2CCc3ccccc3[C@@H]2c2cc(Cl)ccc21
ZINC000000001774,C/C(=C\c1ccc(C(=O)O)cc1)c1ccc(C(C)C)s1
ZINC000000000908,COc1cc(N)cn[n+]1-c1ccccc1
ZINC000001601437,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1
ZINC000000000924,COc1cc2nccc(N)c2cc1OC
ZINC000000001634,Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1
ZINC000000402652,CCOC(=O)c1cccc(N)c1
ZINC000000537848,O=C1Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1
ZINC000000052604,NC[C@H](CC(=O)O)c1ccccc1
ZINC000000052605,NC[C@@H](CC(=O)O)c1ccccc1
ZINC000000538026,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1
ZINC000000391840,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc1
ZINC000000057481,C[C@@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1
ZINC000000057482,C[C@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1
ZINC000000134163,CN1C(=O)N(C)C2C1N(C)C(=O)N2C
ZINC000000196692,COc1ccc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)nn1
ZINC000000405326,O=C1CC[C@H](C(=O)N[C@H]2C[C@@H]2c2ccccc2)N1
ZINC000000538438,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O
ZINC000000897007,CC(C)NC[C@H](O)COc1ccc(O)cc1
ZINC000000538186,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
ZINC000000538243,OC(C1=CC(=C(c2ccccn2)c2ccccn2)C=C1)(c1ccccn1)c1ccccn1
ZINC000071404492,O=C(O)C1=CO[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@H]2[C@H]1C=C[C@]2(O)CO
ZINC000071404493,O=C(O)C1=CO[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@@H]2[C@H]1C=C[C@]2(O)CO
ZINC000071404494,O=C(O)C1=CO[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@@H]2[C@H]1C=C[C@@]2(O)CO
ZINC000000600699,CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C
ZINC000000607702,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1
ZINC000000607721,O=C(CCN1CCN2CCC[C@H]2C1)N1c2ccccc2Sc2ccc(Cl)cc21
ZINC000000607731,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](Cc1ccccc1)NS2(=O)=O
ZINC000000607797,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1
ZINC000000607950,CC[C@@H](C)[C@@H](C)[C@@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
ZINC000000608031,NC(=O)C(CCN1CCN2CCC[C@H]2C1)(c1ccccc1)c1ccccc1
ZINC000000608072,COc1ccc2c(c1)c(CC(=O)N[C@@H](CO)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
ZINC000000597290,COc1cc(C(=O)Nc2ccccc2CC[C@H]2CCCCN2C)ccc1O
ZINC000000597691,O=C1N[C@H]2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2
ZINC000000601312,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](CC1CCCC1)NS2(=O)=O
ZINC000000607214,COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1
ZINC000000607716,COc1ccc2c(c1)-c1c(ccc(OC)c1O)C[C@@H](CCc1ccccc1)N(C)CC2
ZINC000000607796,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)O[C@H](C#N)c1ccc(F)c(Oc2ccccc2)c1
ZINC000000608027,O=C1O[C@H](CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1
ZINC000000608250,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
ZINC000004214326,COc1ccccc1N1CCN(CCc2c[nH]c3cc4c(cc23)OCO4)CC1
ZINC000001706026,C[N+]([O-])(CCCl)CCCl
ZINC000013385490,O=C(O)C[C@@H](C(=O)O)[C@H]1c2c(cc(O)c(O)c2O)C(=O)O[C@@H]1C(=O)O
ZINC000013385491,O=C(O)C[C@@H](C(=O)O)[C@@H]1c2c(cc(O)c(O)c2O)C(=O)O[C@@H]1C(=O)O
ZINC000018033592,OC[C@@H]1O[C@H](O[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000018045874,OC[C@@H]1O[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000018166302,OC[C@@H]1O[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000018179993,OC[C@@H]1O[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000004215129,CCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12
ZINC000004215026,Cc1cc2c3ccccc3[n+]1CCCCCCCCCC[n+]1c(C)cc(c3ccccc31)NCCCCCCCCCCN2
ZINC000006002911,CC[C@H](CCCC[C@@H]1CC[C@H]2CC(=O)C[C@H]21)OC
ZINC000006008258,Cc1nc(SCC(=O)O)n[nH]1
ZINC000006031103,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000004212343,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC
ZINC000004212454,NC(=O)O[C@@H]1CCN(CCCC(=O)c2ccc(F)cc2)[C@H]2CCCC[C@@H]21
ZINC000004212632,O=[N+]([O-])OC[C@H](CCl)O[N+](=O)[O-]
ZINC000004217207,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC3=CCCCC3)CC[C@@H]12
ZINC000004742520,CSC[S@@](=O)C[C@H](CO)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O
ZINC000005141554,COc1ccc(C[C@H](C)NC[C@@H](O)c2cc(N)cc(CO)c2)cc1
ZINC000005141742,COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(N)cc(CO)c2)cc1
ZINC000005167230,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O
